Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cardiovascular Diseases	161/787	1.1570353140809723E-36	1.0337584606170724E-33	0	0	2.930864368335014	242.52082702888183	SCARB1;APP;SLC27A1;IRS1;HHIP;HFE;ICAM1;C4B;FADS2;LGALS3;LGALS2;LIPC;LIPG;LEPR;FADS1;MEN1;IGFBP1;ABCG8;ABCG5;ADIPOQ;HLA-B;CDKAL1;HNF1A;RNASE1;RBP4;COL4A2;SELENOS;SELENOP;AGTR1;AGTR2;TRIB1;ATF6;ABCG1;FTO;CETP;CFH;GIPR;MTTP;LPL;ADRB1;ABHD5;SLC5A2;ADIPOR1;ADIPOR2;KNG1;DPP4;NLRP3;APOE;APOB;PPARGC1A;PLTP;ABCA1;BBS1;TGFB1;INSR;NFKB1;SLC2A9;GH1;IL6;HLA-DRB1;NFE2L2;FBN1;ACVRL1;ITGB4;PRKCSH;SLC44A2;ITGB2;DYSF;PRKAG2;PIK3CD;PCSK9;SLC2A2;PIK3CB;C1QTNF9;SLC2A4;OSBPL11;PIK3CG;FFAR2;TMED1;BBS4;MBL2;IL10;FGB;GPX1;AHSG;ABCC8;FGG;IL18;APOA2;APOA1;APOA4;HBA1;TRAF1;KLF14;APOA5;TGFBR1;GIP;TGFBR2;MMP12;VAMP8;F7;NPC1;PIK3CA;ADRB3;IL1B;ANGPTL3;ANGPTL2;CDH13;PPARG;PLIN1;ANGPTL4;PPARA;TLR4;PPARD;CERS2;TLR2;BECN1;FOXC2;ARMS2;PRKAA1;ADH1C;LCAT;NOD1;RETN;NOD2;LRP8;CYP7A1;ADD1;INS;CNR1;CCL5;UCP2;SPP1;CCL2;IGF2BP2;SH2B3;LDLR;MBTPS1;TCF7L2;CDKN2B;KCNJ11;SORT1;CDKN2A;APOC3;GCG;SORL1;USF1;TM6SF2;FABP1;FABP2;MFAP1;RPS6KB1;GNPDA2;CAPN10;APOC2;LEP;APOC1;PNPLA3;GHRL;LPIN1;PNPLA2
Coronary Artery Disease	183/981	4.7077687605284496E-36	3.8556626148728E-33	0	0	2.6725550502527975	217.39591518925343	RB1;SCARB1;NCF2;IRS1;HFE;IRS2;CELSR2;ICAM1;FADS2;STK11;LGALS2;LIPC;LIPG;LEPR;FADS1;GHSR;ABCG8;ST6GAL1;ABCG5;MAP2K2;ADIPOQ;CDKAL1;HNF1A;HSPG2;RBP4;MSH2;COL4A2;SELENOS;SOAT2;COL4A1;EHBP1L1;MADD;AGTR1;ELMO1;AGTR2;TRIB1;CFB;ABCG1;FTO;SLC22A4;CETP;CFH;INSIG2;INSIG1;FBF1;MTTP;LPL;ADRB1;ADIPOR1;LTBP1;ADIPOR2;ACAT2;ACACA;KNG1;FUT3;C3;DPP4;C5;RNF213;IRAK1;NPC1L1;VPS11;NLRP3;B4GALNT1;APOE;APOB;B4GALNT2;PLTP;FGF21;ABCA1;GGT7;TGFB2;TGFB1;TGFB3;INSR;ABCA4;NFKB1;NFKBIA;SLC2A9;MLXIPL;IL6;CPS1;TGFBI;SLC26A4;HLA-DRB1;NFE2L2;FBN1;PCSK1;PCSK9;TNFAIP3;SLC2A4;BRCA2;SLC2A6;PIK3CG;HHEX;TMED1;MBL2;CCR2;IL10;FGB;SREBF1;GPX1;AHSG;ITGA2;ITGA1;SLC2A12;IL18;APOA2;TBC1D9;APOA1;IL16;APOA4;KLF14;APOA5;SREBF2;TGFBR1;GIP;TGFBR2;MMP12;TLR1;F7;NPC1;ADRB3;IL1B;ANGPTL3;CDH13;PPARG;IRF6;ANGPTL4;PPARA;TLR4;ST6GALNAC5;PPARD;HLA-DQB1;TLR2;ARMS2;PRKAA1;TOMM40;LRP1;ADH1C;TGFBRAP1;LCAT;RETN;LRP8;CYP7A1;ADD1;LRP6;INS;LMAN1;MAPK8;FGD6;CNR1;CCL5;POLD1;UCP2;LMNA;SPP1;CCL2;MAPK1;SH2B3;LDLR;SH2B1;PTPN1;TCF7L2;CDKN2B;GALNT3;SORT1;GALNT2;CDKN2A;KCNJ13;APOC3;GCG;GCK;PLEKHA7;USF1;TM6SF2;FABP2;FCGR2A;CAPN10;LEP;APOC1;PNPLA3;GHRL
Non-alcoholic Fatty Liver Disease	98/334	7.490001758805618E-36	5.6624413296570475E-33	0	0	4.203627129694765	339.98723654036047	APP;SCARB1;IRS1;HFE;IRS2;STK11;LEPR;FAM3B;MAP3K8;RAG2;ADIPOQ;PRKAB1;RBP4;PPP1R3B;EHBP1L1;AGTR1;TXNIP;TRIB1;SLC27A2;SLC27A5;CETP;ABCB4;INSIG1;MTTP;LPL;DPP4;NPC1L1;NLRP3;APOE;SLC38A8;APOB;ATG7;PPARGC1A;PPARGC1B;FGF21;ABCA1;XBP1;GCKR;TGFB1;INSR;HPS1;GH1;IL6;FAT1;MYD88;NFE2L2;IL20;SLC2A1;SLC40A1;PCSK9;SLC2A2;SLC2A8;HNF4A;FFAR4;IKBKG;LBP;ABCD1;APPL1;IL10;SREBF1;ABCC2;GPX1;AHSG;SLC2A12;APOA5;SREBF2;GIP;TLR1;NRG4;IL1B;PPARG;TLR6;PPARA;TLR4;PPARD;TLR2;PRKAA1;RETN;ABCB11;UCP3;UCP2;SPP1;CCL2;IFNL4;LDLR;IFNL3;MAPK3;PTPN1;TCF7L2;APOC3;GCG;GCK;TM6SF2;FABP1;MFAP1;GLB1;LEP;PNPLA3
Dyslipidemias	78/216	9.555631494836955E-36	6.708053309375543E-33	0	0	5.1735116205030245	417.1709347592152	PCSK1;SCARB1;IRS1;PCSK9;OSBPL10;FADS2;LIPC;ATP7B;LIPG;LEPR;FADS1;IL10;SREBF1;ABCG5;MKKS;G6PC;DGAT2;SLC30A8;GPX1;AHSG;ADIPOQ;APOA1;TBC1D9;APOA4;HNF1A;KLF14;APOA5;BSCL2;F7;RBP4;ADRB3;SOAT2;AGTR1;ANGPTL3;TXNIP;PPARG;ANGPTL4;NEIL1;PPARA;TLR4;PPARD;TLR2;CETP;FOXC2;LRP1;INSIG2;MTTP;LPL;LCAT;RETN;CYP7A1;C3;DPP4;CNR1;UCP3;LMNA;APOE;APOB;IL12RB1;LDLR;PLTP;IFNL3;ABCA1;PTPN1;TCF7L2;XBP1;GCKR;SORT1;INSR;APOC3;GCG;GCK;USF1;TM6SF2;FABP2;IL6;APOC2;LEP
Hyperglycemia	119/488	1.0811135975075826E-34	7.083456290869681E-32	0	0	3.4935882380572125	273.2331921305367	APP;IRS1;IRS2;ICAM1;STK11;LEPR;FAM3B;FAM3A;IGFBP1;ABCG8;G6PC;SLC30A8;ADIPOQ;HLA-B;HNF1A;RFX6;MTNR1B;AGTR1;TXNIP;AGTR2;GIPR;LPL;PPP1R3A;ADRB1;PIK3R1;SLC5A2;SLC30A10;ADIPOR1;DPP4;NLRP3;APOE;APOB;PCK1;ATG7;PPARGC1A;PLTP;ATG5;SLC38A4;PCK2;FGF21;FN3K;GCKR;TGFB1;HBG2;WFS1;TGFB3;INSR;ABCA4;EIF2AK3;NFKB1;NFKBIA;MLXIPL;GH1;G6PC2;IL6;PIN4;HLA-DRB1;NFE2L2;FBN1;PCSK1;SLC25A3;SLC2A1;PIK3CD;SLC2A2;ARRB1;SLC2A3;PIK3CB;SLC2A4;PIK3CG;GYS1;HNF4A;APPL1;MBL2;NCK1;IL10;FGB;SLC2A14;GPX1;AHSG;ELOVL5;ABCC8;PAX4;GIP;PIK3CA;ADRB3;IL1B;PPARG;PPARA;TLR4;PPARD;TLR2;BECN1;NOD2;RETN;INS;MAPK8;UCP3;CCL5;UCP2;LMNA;SPP1;CCL2;MAPK1;IGF2BP2;SH2B1;TCF7L2;PKLR;KCNJ11;GALNT2;PDX1;APOC3;GCG;GCK;FABP1;NPHS1;CAPN10;LPCAT3;LEP;PNPLA3
Overweight	78/238	2.2275165846133668E-32	1.3682520620987605E-29	0	0	4.695287857263249	342.2011979428818	PCSK1;SCARB1;SLC27A1;IRS1;HFE;SLC2A1;PCSK9;IRS2;VLDLR;ICAM1;LGALS3;HHEX;LIPC;LIPG;LEPR;FFAR1;LBP;IL10;GHSR;AHSG;ABCC8;ADIPOQ;IL18;MUL1;APOA1;HNF1A;RPGRIP1L;APOA5;RBP4;ADRB3;NPC1;MTNR1B;IL1B;AGTR1;PPARG;PLIN1;PPARA;LCT;TLR4;SLC27A2;PPARD;TLR2;FTO;CETP;GIPR;INSIG2;LPL;RETN;ADIPOR1;ADIPOR2;UCP3;CCL5;UCP2;SPP1;CCL2;APOE;IGF2BP2;APOB;LDLR;HLA-DQA1;FGF21;SH2B1;ABCA1;TCF7L2;GCKR;TGFB2;TGFB1;INSR;ABCA4;APOC3;NFKB1;FABP2;GH1;IL6;LEP;FAT1;PNPLA3;GHRL
Coronary Arteriosclerosis	150/760	2.6079680194136725E-32	1.5077123349880926E-29	0	0	2.8276278087769566	205.63683341779614	SCARB1;IRS1;HFE;IRS2;CELSR2;ICAM1;FADS2;STK11;LGALS2;LIPC;LIPG;LEPR;FADS1;ABCG8;ABCG5;ADIPOQ;HNF1A;HSPG2;PRKAB1;RBP4;SELENOS;SOAT2;MADD;AGTR1;ELMO1;TXNIP;TRIB1;ABCG1;FTO;CETP;CFH;INSIG2;INSIG1;MTTP;LPL;ADRB1;ADIPOR1;LTBP1;ADIPOR2;ACAT2;KNG1;FUT3;C3;RNF213;IRAK1;NPC1L1;NLRP3;APOE;APOB;PLTP;FGF21;ABCA1;TGFB1;INSR;ABCA4;NFKB1;NFKBIA;SLC2A9;MLXIPL;IL6;CPS1;SLC26A4;HLA-DRB1;NFE2L2;FBN1;PCSK1;DYSF;PIK3CD;PCSK9;TNFAIP3;PIK3CB;SLC2A6;PIK3CG;TMED1;MBL2;CCR2;IL10;FGB;SREBF1;GPX1;AHSG;ABCC8;ITGA2;APOA2;IL18;APOA1;TBC1D9;APOA4;IL16;SLC35G1;KLF14;APOA5;SREBF2;TGFBR2;MMP12;F7;PIK3CA;ADRB3;IL1B;ANGPTL3;CDH13;PPARG;ANGPTL4;IRF6;PPARA;TLR4;ST6GALNAC5;HLA-DQB1;PPARD;TLR2;ARMS2;PRKAA1;LRP1;ADH1C;LCAT;SLC3A1;NOD1;RETN;LRP8;CYP7A1;ADD1;INS;LMAN1;CNR1;CCL5;POLD1;UCP2;LMNA;SPP1;CCL2;LDLR;SH2B3;MAPK3;PTPN1;TCF7L2;CDKN2B;GALNT3;CDKN2A;SORT1;GALNT2;APOC3;GCG;GCK;USF1;FABP2;FCGR2A;CAPN10;LEP;APOC1;GHRL
Hypertriglyceridemia	63/157	3.464024086553577E-32	1.891357151258253E-29	0	0	5.74890953223952	416.45268537948687	IRS1;ITGB2;PCSK9;VLDLR;ICAM1;IKBKB;LIPC;HNF4A;IL10;SREBF1;GPX1;ADIPOQ;APOA2;APOA1;APOA4;IL16;HNF1A;APOA5;RBP4;GAL;ADRB3;TXNIP;PPARG;ANGPTL4;PPARA;TLR2;CETP;FOXC2;SLC22A5;INSIG1;MTTP;LPL;CYP7A1;ACACA;ADD1;INS;C3;LMNA;NLRP3;APOE;APOB;PLTP;LDLR;PCK2;GPIHBP1;ABCA1;GCKR;GK;GALNT2;SLC10A2;APOC4;APOC3;GCK;USF1;TM6SF2;MLXIPL;FABP2;IL6;FGF19;APOC2;LEP;APOC1;LPIN1
Hyperlipidemia	76/232	1.4646862524315142E-31	7.576282362577327E-29	0	0	4.69321213318842	333.21100673931875	SLC27A1;IRS1;HFE;PCSK9;PIK3C2G;PYGL;VLDLR;SLC2A4;LIPC;TFG;LEPR;LDLRAP1;GGT1;SLC37A4;CCR2;GGT2;APOBEC1;SREBF1;ABCG8;ABCG5;G6PC;DGAT1;ADIPOQ;APOA2;APOA1;APOA4;HSPG2;APOA5;SREBF2;F7;ADRB3;IL1B;ANGPTL3;TXNIP;CDH13;PPARG;ANGPTL4;IRF6;NEIL1;PPARA;TLR2;CETP;LRP1;MTTP;LPL;LCAT;CYP7A1;C3;NPC1L1;CNR1;CCL5;LMNA;MAPK1;CCL2;APOE;APOB;LDLR;PPARGC1B;FGF21;ABCA1;TGFB1;GALNT2;AGL;RAB27A;APOC3;GCG;USF1;FABP2;GH1;IL6;NPHS1;GLB1;NPHS2;APOC2;LEP;APOC1
Coronary heart disease	165/913	9.079175626391054E-31	4.461506902808564E-28	0	0	2.5891531743017917	179.1024816628463	SCARB1;IRS1;HFE;IRS2;CELSR2;ICAM1;FADS2;STK11;LGALS2;LIPC;LIPG;LEPR;FADS1;IGFBP1;ABCG8;ABCG5;SLC30A8;SLC30A3;ADIPOQ;CDKAL1;HNF1A;HSPG2;RBP4;COL4A2;SELENOS;SOAT2;COL4A1;MADD;AGTR1;DPEP2;ELMO1;AGTR2;TRIB1;ABCG1;FTO;FBN2;CETP;CFH;INSIG2;INSIG1;MTTP;LPL;ADRB1;ADIPOR1;LTBP1;ADIPOR2;ACAT2;KNG1;FUT3;C3;RNF213;NPC1L1;NLRP3;APOE;APOB;PLTP;KIAA0319;FGF21;ABCA1;HLA-DRB5;GCKR;TGFB1;INSR;NFKB1;NFKBIA;SLC2A9;MLXIPL;IL6;CPS1;TCN2;SLC26A4;HLA-DRB1;NFE2L2;FBN1;PCSK1;PCSK9;TNFAIP3;SLC2A3;SLC2A6;PIK3CG;GNGT2;HNF4A;TMED1;MBL2;CCR2;IL10;FGB;SREBF1;MKKS;GPX1;AHSG;ITGA2;IL18;APOA2;TBC1D9;APOA1;IL16;APOA4;KLF14;APOA5;SREBF2;TGFBR2;MMP12;VAMP8;F7;ADRB3;IL1B;ANGPTL3;ANGPTL2;CDH13;PPARG;IRF6;ANGPTL4;PPARA;TLR4;ST6GALNAC5;PPARD;HLA-DQB1;ARMS2;PRKAA1;TOMM40;ADH1C;LCAT;RETN;LRP8;CYP7A1;ADD1;LRP6;INS;LMAN1;MAPK8;CNR1;CCL5;POLD1;UCP2;LMNA;SPP1;CCL2;IGF2BP2;SH2B3;LDLR;RNF130;MAPK3;GALNT7;PTPN1;TCF7L2;CDKN2B;GALNT3;KCNJ11;SORT1;GALNT2;CDKN2A;APOC4;APOC3;GCG;GCK;PLEKHA7;USF1;FABP2;FCGR2A;CAPN10;APOC2;LEP;APOC1;GHRL
Atherosclerosis	188/1134	4.695711076858691E-30	2.1975927839698675E-27	0	0	2.3751408660673223	160.39540799483936	RB1;SCARB1;APP;NCF2;IRS1;CCL4L1;HFE;CCL4L2;HDLBP;IRS2;ABCA12;ICAM1;FADS2;LGALS3;LIPC;RGS1;CDH1;LIPG;OSBP;LEPR;SLC16A8;SLC39A8;SLC39A1;RAG1;IGFBP1;GHSR;ABCG8;ABCG5;DGAT1;ADIPOQ;CDKAL1;HNF1A;HSPG2;PRKAB1;RBP4;SELENOS;SOAT2;AGTR1;AGTR2;ABCG1;FTO;FBN2;CETP;CFH;MTTP;EBI3;LPL;NRF1;ADIPOR1;ADIPOR2;KNG1;C3;DPP4;GHRHR;IRAK1;NPC1L1;NLRP3;APOE;APOB;PPARGC1A;PLTP;ABCA1;OSBPL8;XBP1;TGFB1;INSR;ABCA4;NR1D1;NFKB1;NFKB2;AIMP1;SLC2A9;MLXIPL;GH1;IL6;TGFBI;SLC26A4;MYD88;SLC2A4RG;NFE2L2;CXCL9;IL20;ITGB4;ITGB2;PIK3CD;PCSK9;PIK3CB;VLDLR;SLC2A6;PIK3CG;IKBKB;HNF4A;TMED1;LDLRAP1;ABCD1;CTSC;APPL1;MBL2;CCR2;APOBEC1;IL10;FGB;SREBF1;GPX1;AHSG;FCRL6;FGG;IL18;APOA2;NME2;APOA1;ELOVL6;APOA4;TRAF1;KLF14;APOA5;SREBF2;GIP;MMP12;TGFBR3;F7;NPC1;PIK3CA;IL1B;ANGPTL3;ANGPTL2;CDH13;PPARG;IRF6;PLIN1;ANGPTL4;PPARA;TLR4;PPARD;TLR2;BECN1;PRKAA1;LRP1;LRP5;LCAT;SLC3A2;RETN;NOD2;LRP8;CYP7A1;ADD1;LRP6;INS;CNR1;CCL5;UCP2;CCL4;LMNA;SPP1;CCL2;MAPK1;LDLR;JAM3;MAPK3;PTPN1;MBTPS1;TCF7L2;CDKN2B;SORT1;CDKN2A;CARD8;APOC3;APOBR;GCG;GTF2H1;SORL1;IRGM;GCK;USF1;TM6SF2;FCGR2A;NPHS2;CAPN10;LPCAT3;APOC2;LEP;ALMS1;APOC1;PNPLA3;F2RL1;IL17F;GHRL;PNPLA2
Diabetic Nephropathy	121/561	7.82467439107901E-30	3.4954954507056595E-27	0	0	3.090061239395472	207.09674063764004	HFE;XYLT2;IRS2;ICAM1;LGALS3;LIPC;TFG;MAP2K2;ADIPOQ;HNF1B;CDKAL1;HNF1A;HSPG2;CD2AP;RBP4;COL4A1;AGTR1;ELMO1;TXNIP;AGTR2;ATF6;CETP;SLC22A6;CUL5;GIPR;EBI3;TGFA;LPL;PIK3R2;PIK3R1;SLC5A2;ACACB;LTBP1;KNG1;DPP4;NLRP3;APOE;APOB;PPARGC1A;FGF21;ABCA1;FN3K;XBP1;TGFB2;TGFB1;WFS1;TGFB3;INSR;NFKB1;MLXIPL;GH1;IL6;TGFBI;SLC22A8;HLA-DRB1;NFE2L2;ACVRL1;PCSK1;CXCL9;IL20;PRKCSH;SLC2A1;PIK3CD;SLC2A2;ARRB1;PIK3CB;PIK3CG;GHR;HHEX;HNF4A;MBL2;NCK1;CCR2;IL10;GPX1;SLC2A12;ITGA1;IL18;HBA1;APOA5;TGFBR1;TGFBR2;MMP12;PIK3CA;IL1B;PPARG;PPARA;TLR4;PPARD;TLR2;LRP5;NOD2;ADD1;LRP6;INS;MAPK8;CNR1;UCP3;CCL5;PPP1R8;UCP2;LMNA;SPP1;CCL2;MAPK1;IGF2BP2;MAPK3;PTPN1;TCF7L2;CDKN2A;APOC3;GTF2H1;GCG;GCK;FABP1;NPHS1;NPHS2;LEP;APOC1;GHRL;PNPLA2
Metabolic Diseases	100/421	2.829542921207803E-28	1.2090759925926213E-25	0	0	3.4030041720831146	215.86027066529851	SLC27A1;IRS1;LGALS3;STK11;LEPR;GHSR;G6PC;DGAT1;ADIPOQ;MUL1;CDKAL1;PRKAB1;RBP4;SELENOS;AGTR1;FTO;CETP;CFH;LPL;PSEN1;ADIPOR1;NPC1L1;NLRP3;APOE;PPARGC1A;PPARGC1B;FGF21;ABCA1;XBP1;TGFB1;INSR;ABCA4;NFKB1;IL6;CPS1;FGF19;GNAS;NFE2L2;HEXA;SLC2A1;PRKAG2;PCSK9;SLC2A2;PYGM;SLC2A4;BRCA2;PIK3CG;ATP7B;HNF4A;FFAR2;SLC37A4;ABCD1;IL10;SREBF1;GPX1;APOA1;KLF14;APOA5;GIP;F7;ADRB3;IRF3;NPC2;IL1B;PPARG;ANGPTL4;PPARA;TLR4;PPARD;PRKAA1;GALT;GBA;LCAT;RETN;INS;MAPK8;CNR1;UCP3;UCP2;LMNA;CCL2;LDLR;IFNL3;PTPN1;GALNT3;CDKN2A;APOC3;GTF2H1;GCG;MBOAT4;GCK;GALC;GALNS;RPS6KB1;CAPN10;LEP;PNPLA3;LPIN1;LPIN2;PNPLA2
Liver diseases	123/606	1.016602437429535E-27	4.162986981273946E-25	0	0	2.9078839116003294	180.73467239315193	CCL4L1;HFE;CCL4L2;SLC4A1;SLC4A2;ICAM1;LGALS3;TFG;LEPR;GGT1;GGT2;IGFBP1;ABCG8;ST6GAL1;ABCG5;G6PC;ADIPOQ;SLC11A2;TAP2;TAP1;RPGRIP1L;PRKAB1;RNASE1;NEIL1;CFH;ABCB4;MTTP;FUT2;FUT1;ADIPOR2;NLRP3;NPHP4;APOE;HLA-DQA1;ABCA1;TGFB1;ATP8B1;NFKB1;EXT1;GH1;IL6;FGF19;FAT1;GNAS;HLA-DRB1;LAT;NFE2L2;ACVRL1;CXCL9;PRKCSH;GBE1;PIK3CD;PCSK9;PIK3CB;CXCL2;PIK3CG;GHR;ATP7B;IKBKG;ITGB6;ABCD1;MBL2;CCR2;IL10;ABCC2;IL18;APOA1;PEX2;PEX1;SREBF2;TGFBR1;GIP;NPC1;PIK3CA;IL1B;PEX6;PPARG;ITGA6;MAN1B1;PPARA;TLR4;PPARD;TLR2;PRKAA1;ADH1C;LCAT;NOD2;RETN;ABCB11;CYP7A1;MAPK8;CNR1;CCL5;UCP2;CCL4;SPP1;CCL2;GNG8;IFNL4;UGGT1;IFNL3;SLC35A2;PEX16;PTPN1;TCF7L2;CDKN2B;CDKN2A;IL10RB;GOLM1;APOC3;GCG;PEX10;MLH1;PEX12;GCK;TM6SF2;GLB1;LEP;PNPLA3;KRAS;PDCD1;CDO1;ABCE1
Arteriosclerosis	175/1087	2.027952689015103E-26	7.972287611056174E-24	0	0	2.3064979979597378	136.45284978666038	RB1;SCARB1;APP;NCF2;IRS1;CCL4L1;HFE;CCL4L2;HDLBP;IRS2;ABCA12;ICAM1;FADS2;LGALS3;RGS1;LIPG;OSBP;LEPR;SLC16A8;SLC39A8;SLC39A1;RAG1;IGFBP1;GHSR;ABCG8;ABCG5;DGAT1;ADIPOQ;CDKAL1;HNF1A;HSPG2;PRKAB1;RBP4;SOAT2;AGTR1;AGTR2;ABCG1;FTO;FBN2;CETP;CFH;MTTP;EBI3;LPL;NRF1;ADIPOR1;ADIPOR2;KNG1;C3;DPP4;GHRHR;IRAK1;NPC1L1;NLRP3;APOE;APOB;PPARGC1A;PLTP;ABCA1;XBP1;TGFB1;INSR;ABCA4;NFKB1;NFKB2;AIMP1;SLC2A9;MLXIPL;GH1;IL6;SLC26A4;MYD88;SLC2A4RG;NFE2L2;CXCL9;IL20;ITGB4;ITGB2;PIK3CD;PCSK9;PIK3CB;VLDLR;SLC2A6;PIK3CG;IKBKB;HNF4A;TMED1;LDLRAP1;CTSC;APPL1;MBL2;CCR2;APOBEC1;IL10;FGB;SREBF1;GPX1;AHSG;FCRL6;FGG;IL18;APOA2;NME2;APOA1;ELOVL6;APOA4;TRAF1;KLF14;APOA5;SREBF2;GIP;MMP12;F7;PIK3CA;IL1B;ANGPTL3;ITGA7;ANGPTL2;PPARG;IRF6;PLIN1;ANGPTL4;PPARA;TLR4;PPARD;TLR2;BECN1;PRKAA1;LRP1;LRP5;LCAT;RETN;NOD2;LRP8;CYP7A1;ADD1;LRP6;INS;CNR1;CCL5;UCP2;CCL4;LMNA;SPP1;CCL2;MAPK1;LDLR;MAPK3;PTPN1;MBTPS1;TCF7L2;CDKN2B;SORT1;CDKN2A;CARD8;APOC3;APOBR;GCG;GTF2H1;SORL1;IRGM;GCK;USF1;TM6SF2;NPHS2;CAPN10;LPCAT3;APOC2;LEP;ERCC2;PNPLA3;F2RL1;IL17F;GHRL;PNPLA2
Kidney Diseases	124/639	4.5992505393488884E-26	1.7385167038738798E-23	0	0	2.7801319217437706	162.19656345825356	SCARB2;HFE;XYLT2;IRS2;ICAM1;FADS2;LIPC;CHEK2;LEPR;MAP3K8;RAG1;ABCG8;G6PC;ADIPOQ;VPS33B;SLC11A2;TSC2;HNF1B;CDKAL1;HNF1A;RPGRIP1L;HSPG2;CD2AP;RBP4;COL4A2;COL4A1;COL4A4;COL4A3;AGTR1;ELMO1;PRKD1;CLEC4E;CETP;SLC22A6;CFH;TGFA;LPL;VTCN1;ACACB;KNG1;DPP4;INPP5E;NPHP1;NLRP3;NPHP4;APOE;APOB;HLA-DQA1;ABCA1;RAB4A;GCKR;TGFB2;TGFB1;WFS1;INSR;EIF2AK3;NFKB1;GH1;IL6;FAT1;TGFBI;SLC22A8;HLA-DRB1;FERMT2;NFE2L2;ITGB1;ITGB2;SLC2A1;SLC2A2;PKD2;GHR;HNF4A;HLA-DPA1;MBL2;NCK1;CCR2;IQCB1;IL10;SREBF1;MKKS;AHSG;ELOVL5;FGG;IL18;APOA1;APOA4;HBA1;SREBF2;TGFBR1;TGFBR2;VAMP8;TLR1;F7;SLC7A7;SLC7A9;BBS12;IL1B;CDH13;PPARG;PPARA;TLR4;TLR2;LCAT;LRP2;RETN;ADD1;INS;CCL5;SPP1;CCL2;IFNL3;TCF7L2;MBTPS1;CDKN2A;C1GALT1;APOC3;GCK;FABP1;FABP2;FCGR2A;NPHS1;NPHS2;LEP;CFHR5
Hyperlipidemia, Familial Combined	40/82	7.802707554175334E-25	2.840185549719821E-22	0	0	6.988608568034104	387.9387555318921	IRS1;MTTP;PCDH15;PCSK9;LPL;CYP7A1;ADD1;OSBPL10;FADS3;C3;LIPC;HNF4A;OSBP;LEPR;APOE;APOB;LDLR;OSBPL9;ABCG8;TCF7L2;ABCG5;CDKN2B;ADIPOQ;APOA2;APOA1;APOC3;APOA4;APOA5;USF1;FABP2;MLXIPL;IL6;LEP;FAT1;TXNIP;PPARG;PPARA;ATF6;NFE2L2;PNPLA2
Kidney Failure, Chronic	96/437	1.8834376919991305E-24	6.6108662989169485E-22	0	0	3.1472726915082645	171.9321822487664	SCARB1;SLC46A1;IL20;IRS1;SLC4A1;PKD2;ICAM1;LIPC;HNF4A;GGT1;MEN1;MBL2;CCR2;IL10;FGB;SREBF1;ABCG8;DGAT2;GPX1;ABCC2;DGAT1;AHSG;ADIPOQ;HLA-B;APOA1;TBC1D9;HNF1B;SREBF2;CD2AP;IL17RA;F7;SOAT2;IL1B;COL4A4;COL4A3;AGTR1;ELMO1;PPARG;AGTR2;PRKD1;RHOV;PPARA;TLR4;ABCG1;TLR2;FTO;BECN1;CFH;LPL;LCAT;SLC3A1;LRP2;RETN;ADIPOR1;ADIPOR2;KNG1;ACACA;ADD1;C3;CCL5;UCP2;LMNA;NPHP1;SPP1;CCL2;NPHP3;APOE;APOB;LDLR;KCNJ1;SLC19A2;MUTYH;ABCA1;GCKR;TGFB2;TGFB1;GALNT3;INSR;NFKB1;FABP1;MLXIPL;GH1;IL6;TCN2;NPHS1;CFHR1;GLB1;NPHS2;LEP;CFHR3;CFHR5;GHRL;LPIN1;SLC24A5;HLA-DRB1;NFE2L2
