Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mental Depression	117/575	1.797296171817904E-29	1.60580243423876E-26	0	0	3.1473822253606376	208.3210884481101	APP;PREP;AQP4;COMT;NRTN;CARTPT;SLC5A7;MTHFD1;AGTR1;TIMELESS;PPIG;CLOCK;TPH2;GYPA;ABCB1;CNP;MAOB;PDE1B;CHAT;CHRNA6;SLC1A2;ADRB1;ADRB2;CACNA1C;PSEN1;NTS;CPLX2;CPLX1;DPP4;GRK2;BAG1;PENK;DRD1;APOE;HCRT;DRD2;PPARGC1A;DRD3;DRD4;ACE;BDNF;WFS1;SLC4A10;MTHFR;GFAP;STAR;TH;NMS;GNB3;REN;GSK3B;UCN;OGG1;TAT;SLC2A1;ATP2A2;MTR;OXT;TRH;DBH;SLC6A1;SLC6A2;SLC6A3;SLC6A4;PPP3CC;ALDH2;PDE4B;TSPO;PDE4A;NOS1;TBP;PDE4D;CAD;ABCC9;SLC35G1;OPRM1;ADRA2C;NGF;SIRT2;ADRA2A;CIT;GAP43;GAL;NOS1AP;CAT;CRH;BPI;AVP;DNASE1;NAT8L;MET;SLC29A3;CRP;TOMM40;KCNA3;ATP1A3;NPS;ATP5F1A;MFN2;PCNT;DISC1;SNCA;KCNJ6;GCH1;NOS2;CDKN2A;NOS3;GAD1;S100B;SOD2;AGT;PER2;PER1;MARCKS;SUCLA2;KCNK2;HCN1
Cerebrovascular accident	136/768	9.169173263418957E-28	7.509552902740126E-25	0	0	2.7391080175302913	170.5273754722438	PNMT;APP;EPO;PREP;AQP4;PARK7;ENO2;ACCS;SLC8A1;LIPC;NPPA;ENPP1;ARSA;ENTPD1;G6PD;SLC30A3;S100A1;CYBB;CYBA;CDKAL1;CARTPT;ACE2;MAG;SELENOS;COL4A1;KCNQ1;AGTR1;TFAM;AGTR2;CLOCK;ABCG2;ATP5MD;ABCB1;CACNA1A;ADRB1;SLC1A4;TXN;ADRB2;PSEN1;GRK2;GRK4;MBP;TPPP;APOE;MSC;PPARGC1A;SLC19A1;PRNP;ACE;BDNF;AGXT2;TREX1;MTHFR;ADA2;GFAP;MANF;CS;RCAN1;CDK5;CYP11B2;PDE3A;NOX4;PIN1;GNB3;REN;NES;ACHE;UCN;PRKAG2;ADM;MTR;HMGB1;SLC6A4;OPA1;ALDH2;TSPO;IDS;TK2;NOS1;SCN5A;POLK;POLG;PARP1;ABCC8;PDE4D;ABCC6;CAD;NDUFC2;HBA2;HBA1;NGF;SIRT1;APOA5;SIRT3;PSMA6;DDAH1;DDAH2;TNNT2;CAT;CRH;PDE5A;AVP;DNASE1;FXN;CRP;ODC1;KCNA3;RETN;SAMHD1;ADD1;UNG;INS;UCP2;LMNA;MFN2;BID;BCHE;TCF7L2;CDKN2B;MOG;NOS2;CDKN2A;RNLS;NOS3;PDE4DIP;ATP2B1;S100B;SOD2;AGT;SLC25A38;GATM;REST;CCS;PC;KCNK2;KCNK3
Diabetes	186/1268	3.520879020937553E-27	2.6617845398287903E-24	0	0	2.268951232186903	138.2042855180137	APP;EPO;AQP2;COMT;PCMT1;LIPC;NPPA;NAMPT;ADORA1;PDK4;ENPP1;PDHX;ENTPD1;G6PD;G6PC;SLC30A8;S100A1;DIO2;CYBB;CYBA;SDHC;CDKAL1;HNF1A;CEL;PGF;OPRPN;ACE2;SELENOS;KCNQ1;AGTR1;PPIF;TXNIP;TFAM;CLOCK;SLC27A2;PPIA;PPID;ABCG2;KCNE1;GYPA;ABCB6;CHAT;SLC22A1;SLC5A1;TXN;ADRB2;SLC5A2;SLC30A10;ACACB;NEUROD1;DPP4;TRPM2;GRK2;NEUROD4;SI;APOE;HCRT;PCK1;MSC;PPARGC1A;HLA-DQA1;SLC19A2;SYT5;FN3K;ACE;BDNF;WFS1;GOT2;EIF2AK3;MTHFR;CP;GFAP;G6PC2;TH;CYP11B2;NOX4;PIN1;GNB3;REN;OGT;ADA;RPAIN;GSK3B;RYR2;SLC25A3;OGG1;SLC2A1;PRKAG2;ATP2A2;SLC2A2;ADM;IDE;HMGB1;SLC2A4;SLC6A2;SLC6A4;DBP;UCN3;ALDH2;HNF4A;TSPO;CD38;NOS1;SLC37A4;ABCC1;PARP1;SLC2A10;ABCC8;CAD;ATP6AP2;SLC2A12;PAX4;SORD;HBA1;SLC35G1;NGF;SIRT1;ADRA2B;APOA5;SIRT2;ADRA2A;BACE1;PSMA6;GAL;ADORA2A;NDUFS7;ADRB3;SLC7A9;ADORA2B;CAT;NOS1AP;PDE5A;AVP;MAPT;DNASE1;SLC29A1;PPARA;TKT;DLD;FXN;GAPDH;VAMP2;SLC29A3;HLA-DQB1;CRP;TOMM40;KCNA3;UCP1;KCNA5;RETN;SLC7A2;ADD1;INS;PLN;UCP3;UCP2;LMNA;DMD;STX4;IGF2BP2;PCNT;KCNJ1;KCNJ5;BCHE;ATP5PF;TCF7L2;DUT;CDKN2B;GCH1;KCNJ11;NOS2;KCNJ9;CDKN2A;NOS3;GAD1;S100B;SOD2;GCK;AGT;TPCN2;PER1;PINK1;GATM;PC;SUCLA2;SCD
Mitochondrial Diseases	89/384	8.001334577672093E-27	5.616936873525809E-24	0	0	3.585009022944058	215.42387033211148	PANK2;PARS2;NDUFA10;COX4I2;CPOX;MRPL3;ALDH2;CPT2;OPA1;NNT;MB;PDK4;SLC25A40;TK2;SLC39A8;DLAT;SLC25A42;PDK2;EARS2;SLC25A46;POLG;ATPAF2;ARSA;PDHX;PUS1;NDUFC2;DARS2;SDHC;SDHD;TRNT1;SDHA;SIRT1;SDHB;SIRT3;POLG2;NDUFS7;SCO2;COL4A1;NDUFS6;SLC25A19;NDUFS4;NDUFS1;SLC25A12;DLD;SLC25A4;ASPA;FXN;SLC25A6;SLC25A13;LIPT1;NDUFB9;NDUFB7;NDUFB6;COX15;MAPKAP1;NDUFB3;DLST;PDHB;SAMHD1;MFF;DGUOK;SLC25A26;PDPR;UCP2;SLC19A3;MFN2;NDUFV3;NDUFV2;PPARGC1A;NDUFV1;SLC25A22;COX10;SLC19A2;NDUFA6;PET100;NOS2;WFS1;NDUFA2;GATC;GATB;SOD2;WARS2;SLC25A38;GLUD1;GATM;SUCLA2;CDK5;TDP1;OGDH
Neurodegenerative Disorders	131/745	1.874311511852385E-26	1.2280489025656827E-23	0	0	2.7198596469373033	161.12168680211795	APP;PANK2;EPO;PANK1;MPG;PARS2;NUDT1;AQP4;PARK7;COMT;AQP1;PNP;NRTN;PDE8B;SYBU;CAST;ARSA;S100A1;APLP1;DIO2;HMBS;PGP;PPIF;TXNIP;PDE9A;PPID;MTMR2;ABCB1;ABCB6;MAOB;SLC1A2;CACNA1A;TXN;PSEN1;TRPM2;MBP;TPPP;APOE;HCRT;MSC;PPARGC1A;PRPH;FDPS;PRNP;ACE;EIF2B2;BDNF;WFS1;EIF2AK3;MTHFR;EIF2AK2;CP;GFAP;AIMP1;PPP5C;DAO;CDK5;TDP2;TDP1;OGDH;PIN1;REN;TPP1;OGT;ACHE;GSK3B;SLC44A1;OGG1;LRRK2;TAT;QPRT;ADM;DBH;SLC6A3;SLC6A4;SPTLC1;OPA1;SPTLC3;TSPO;IDS;PDE4A;ATP7A;ABCD1;POLG;TBP;PARP1;GAA;PDE4D;AMPD2;MANEAL;NGF;SIRT1;SIRT2;SIRT3;BACE1;ADORA2A;NDUFS7;CAT;ANG;MAPT;ASPA;FXN;GAPDH;INA;CRP;IDUA;KCNA3;DLST;GLRX;UNG;UCP2;MFN2;SNCB;SNCA;MPP1;MOG;NOS3;GAD1;S100B;SOD2;SLC25A38;GALC;PINK1;REST;SUCLA2;PDE10A;PLP1;ATP13A2;VIM;TARDBP;VIP
Major Depressive Disorder	104/513	3.9284999246605153E-26	2.4130810787227215E-23	0	0	3.1357934235778497	183.44063763321373	APP;COMT;TDO2;EARS2;ARSA;ANK3;KMO;SLC5A7;MAG;CLOCK;PDE9A;TPH2;ABCB1;CNP;MAOB;SLC1A2;ADRB1;CACNA1C;SLC1A6;GRK2;GRK5;MAP2;DRD1;TPPP;APOE;HCRT;DRD2;NDUFV2;DRD3;NDUFV1;DRD4;ACE;BDNF;WFS1;EDEM1;MTHFR;QKI;GFAP;CDK5;STAR;TH;GNB3;REN;ACHE;GSK3B;UCN;SLC2A1;ADAR;OXT;TRH;DBH;SLC6A2;ADRA1A;SLC6A3;SLC6A4;PPP1R9B;ATP7B;UCN3;SLC22A16;PDE4B;TSPO;PDE4A;NOS1;ABCC1;OPRM1;ADRA2C;NGF;SIRT1;ADRA2B;ADRA2A;CIT;GAL;ADRB3;CAT;CRH;AVP;SLC25A4;MET;VAMP2;SLC25A6;CRP;DDC;TOMM40;SLC17A6;SLC17A7;PCNT;DISC1;XDH;GCH1;MOG;CDKN2A;NOS3;GAD1;ZNF804A;S100B;SOD2;GALC;PER1;PINK1;REST;SCD;PLP1;VIP;KCNK2
Bipolar Disorder	139/837	1.6511246661332058E-25	9.545443069857145E-23	0	0	2.5687439304184556	146.58067326608386	APP;PREP;MLC1;COMT;SLC4A4;TDO2;NRTN;SLC39A3;G6PD;DIO2;TAP2;ANK3;CARTPT;KMO;MTHFD1;PGP;TIMELESS;CLOCK;PPID;PDE9A;TPH2;ABCB1;MAOB;CHRNA6;SLC1A2;CACNA1A;CACNA1D;SLC1A4;CACNA1C;ADRB2;SLC1A6;CPLX2;SLC5A3;CPLX1;TRPM2;GRK3;MAP2;BAG1;APOE;NDUFV3;DRD1;NDUFV2;DRD2;NDUFV1;DRD3;DRD4;DRD5;PRNP;HLA-DRB4;ACE;EIF2B2;BDNF;WFS1;GOT2;SLC4A10;MTHFR;GFAP;DAO;TH;STAR;PAH;PIP;GNB3;REN;CALR;GSK3B;GSK3A;ATP2A2;MTR;ADM;DBH;SLC6A2;ADRA1A;SLC6A3;PPP1R9B;SLC6A4;PPP3CB;PPP3CC;SPTLC1;SLC22A16;ALDH2;CA2;PDE4B;TSPO;PDE4A;NOS1;POLG;PSD;ADRA2C;SIRT1;ADRA2B;CIT;GAP43;GAL;CAT;NOS1AP;CRH;NUMB;BPI;NDUFS1;AVP;MAPT;SLC25A4;SLC25A6;CRP;DDC;INPP1;KCNA3;ATP1A3;ATP1A2;ATP1A1;INS;SLC25A26;UCP2;SLC17A6;SLC17A7;SLC25A20;BID;STX2;PCNT;DISC1;BCHE;TCF7L2;NDUFA6;GCH1;NOS2;RNLS;NOS3;GAD1;ZNF804A;S100B;SOD2;AGT;GSTZ1;PER2;MARCKS;PFKL;PDE10A;VIP
Schizophrenia	242/1923	1.8814853114341023E-25	1.0272909800430199E-22	0	0	1.9465589141740458	110.82259346609142	APP;PANK2;RNH1;MLC1;AQP4;ENO2;GLS;PCMT1;TDO2;PRKACG;ARSA;ENTPD4;ANK3;SNORC;MTHFD1;HMBS;TXNIP;KCNQ5;CLOCK;HPD;TPH2;ABCB1;ABCB6;MAOB;WNK4;MAP2;APOE;HCRT;PCK1;PPARGC1A;HLA-DQA1;HLA-DRB5;ACE;EDEM2;SUCO;MTHFR;EIF2AK4;CP;SMARCA2;MCAT;SLC6A5;TH;CTRL;CALY;SLC6A9;STAR;PAH;WNK3;CALR;HLA-DRB3;ACHE;OGG1;ADK;ADM;IDE;SLC6A1;SLC6A2;SLC6A3;SLC6A4;PANX1;PPP3CB;SPTLC1;PPP3CC;SLC22A16;TSPO;NDEL1;PSD;SLC32A1;SIRT5;SLC35G1;SIRT1;CIT;BACE1;ADRB3;ALDOC;AVP;PPARA;TKT;VAMP2;HLA-DQB1;UCP1;KCNA3;AKAP5;RHD;NPS;PURA;ATP5F1A;UCP2;SLC17A6;DMD;SLC17A7;CKB;BID;STX2;PCNT;DISC1;GABRD;SLC17A3;BCHE;ATP5PD;MDH1;GCH1;MOG;GAD1;NDE1;MPHOSPH9;KCNS3;PLP1;TARDBP;EPO;COMT;RGS2;ADORA1;SLC39A8;KCNH2;NSF;CADPS2;SLC30A8;SLC30A3;TAP2;TAP1;CARTPT;SDHA;KMO;MAG;PPIG;ADNP;PPIA;ATP6V1A;CNP;CHAT;SLC1A2;CACNA1D;SLC1A4;CACNA1C;SLC1A6;CACNA1F;CPLX2;NTS;CPLX1;NEUROD1;CACNA1I;GRK3;CALHM1;MOBP;BAG1;MBP;NDP;DRD1;NDUFV2;DRD2;SLC38A2;NDUFV1;DRD3;DRD4;MARK2;DRD5;MARK1;PRNP;BDNF;AGXT2;NONO;GOT2;DCDC2;QKI;GFAP;GCLC;DAO;CDK5;GNB3;NES;SLC25A1;KCNK5;GSK3B;GSK3A;LRRK2;ATP2A2;OXT;MTR;ADRA1D;DBI;DBH;ADRA1A;PPP1R9B;OPA1;ALDH2;CA2;PDE4B;PDE4A;NOS1;TBP;PDE4D;OLIG2;OPRM1;ADRA2C;NGF;ADRA2B;APOA5;ADRA2A;DNM1;GAP43;ADORA2A;NDUFS7;NDUFS6;NOS1AP;CRH;NDUFS1;DNASE1;SLC25A12;FXN;GAPDH;MET;INA;ASPA;SLC25A14;RBKS;CRP;DDC;PARL;SLC25A27;SLC25A20;IGF2BP2;CACNG2;SNCB;KCNJ3;TCF7L2;KCNJ10;NOS2;NOS3;ZNF804A;ATP2B2;S100B;SOD2;PINK1;REST;MARCKS;PDE10A;SCD;VIM;VIP;PFKM;HCN1
Cardiomyopathies	97/480	2.5528579515320004E-24	1.3204993656661315E-21	0	0	3.1258056200051563	169.80885496558264	EPO;AQP2;RGS2;SLN;NAMPT;LAMP2;NPPA;PDK4;PDK2;SCN1B;KCNH2;G6PD;S100A1;DIO2;SDHD;SDHB;ACE2;SCO2;COL4A1;KCNQ1;AGTR1;SLC22A5;ABCB6;COX15;ADRB1;TXN;ADRB2;PSEN1;DPP4;SLCO1B1;TRPM2;GRK2;GRK5;SI;NDUFV2;PPARGC1A;ACE;WFS1;PDE2A;IDH2;CS;GNB3;REN;RYR2;SLC25A3;DYSF;SLC40A1;PRKAG2;ATP2A2;ADM;HMGB1;ALDH2;CPT2;NNT;NOS1;SCN5A;POLG;MYBPC3;DSP;PARP1;GAA;ABCC5;MYOF;ABCC9;NGF;SIRT1;SIRT3;ADORA2A;NDUFS7;NDUFS6;TNNT2;CAT;CASQ2;PDE5A;AVP;PPARA;SLC25A5;SLC25A4;FXN;MYH7;IDUA;NEXN;SLC3A2;PLN;POLR2A;LMNA;MFN2;DMD;SLC25A20;XDH;KCNJ2;NOS2;NOS3;SOD2;AGT;TPCN2;SCD
Parkinson Disease	159/1064	4.6089832909389316E-24	2.264854389167391E-21	0	0	2.311463112537725	124.20423965956749	APP;PANK2;EPO;NUDT1;PREP;AQP4;PARK7;COMT;AQP1;PCMT1;RGS2;LAMP2;NRTN;SYBU;SCN1A;CAST;NSF;MAG;PPIF;PGP;TFAM;PPIG;PPID;IPPK;TPH2;ABCB1;MAOB;PDE1B;CHAT;SLC1A2;CACNA1A;SLC41A1;PSEN1;TXN;ADRB2;SLC30A10;NTS;CPLX1;GRK3;GRK2;GRK5;PENK;MBP;APOE;DRD1;TPPP;HCRT;NDUFV2;MSC;DRD2;PPARGC1A;DRD3;COX10;HMOX2;SLC19A1;DRD4;MARK2;PRNP;HLA-DRB5;ACE;EIF2B2;BDNF;MTHFR;CP;MCAT;GFAP;MANF;GLUD1;TH;CDK5;ADI1;OGDH;REL;HLA-DRA;PIN1;ACHE;GSK3B;UCN;LRRK2;SLC2A1;SLC40A1;MTR;IDE;DBH;SLC6A2;SLC6A3;PPP1R9B;SLC6A4;POLB;ALDH2;HNF4A;TSPO;LBP;NOS1;ATP7A;POLG;TBP;PARP1;SLC2A13;ATP6AP2;NGF;SIRT1;SLC39A14;SIRT2;SIRT3;CIT;BACE1;BACE2;GAP43;ADORA2A;CAT;ANG;AVP;MAPT;PPARA;FXN;GAPDH;HCN3;DDC;PDXK;TOMM40;POLDIP2;IDUA;MVP;CDNF;ATP1A3;GLRX;PARL;INS;SLC25A28;UCP2;LMNA;PCNT;SNCB;SNCA;KCNJ4;BCHE;KCNJ6;SLC16A1;GCH1;MOG;NOS2;CDKN2A;MGMT;NOS3;GAD1;NDUFA2;S100B;SOD2;TPCN2;BCKDK;PER1;PINK1;REST;SUCLA2;PDE10A;ATP13A2;TARDBP;RAN
Hyperglycemia	97/488	9.261570736249716E-24	4.334415104564867E-21	0	0	3.0745629049231042	163.06303650960976	APP;GLDC;AQP9;AQP7;NAMPT;PDK4;ENPP1;PDHX;G6PC;SLC30A8;CYBB;CYBA;HNF1A;SDHB;ACE2;AGTR1;PPIF;TXNIP;AGTR2;PPID;ABCG2;COPA;ADRB1;CACNA1D;SLC5A1;TXN;SLC5A2;SLC30A10;SLC9A1;NEUROD1;DPP4;GRK2;DRD1;APOE;HCRT;DRD2;PCK1;MSC;PPARGC1A;FN3K;VASP;PRNP;ACE;WFS1;EIF2AK3;MTHFR;G6PC2;NOX4;PIN1;REN;NES;ADA;SLC25A3;SLC2A1;SLC2A2;ADM;SLC2A3;IDE;HMGB1;SLC2A4;DBP;ALDH2;HNF4A;NOS1;SLC2A14;ABCC1;PARP1;ABCC8;PAX4;NGF;SIRT1;ADRB3;ADORA2B;DDAH2;HKDC1;CAT;AVP;PPARA;TKT;SLC29A2;CRP;POLDIP2;RETN;INS;UCP3;UCP2;LMNA;IGF2BP2;TCF7L2;KCNJ11;GCH1;NOS2;NOS3;GAD1;SOD2;AGT;GCK
Cardiovascular Diseases	130/787	1.153118077056009E-23	5.151292936957481E-21	0	0	2.5550540443066025	134.95025750532935	APP;SLC27A1;EPO;COMT;RGS2;LIPC;NPPA;NAMPT;ENPP1;KCNH2;G6PD;S100A1;CYBB;CYBA;CDKAL1;HNF1A;PGF;NISCH;ACE2;SCN10A;SELENOS;KCNQ1;AGTR1;PPIF;SLC27A6;AGTR2;PPIG;HPD;CLOCK;PPIA;PPID;KCNE1;ADRB1;TXN;ADRB2;SLC5A2;SLC9A1;DPP4;GRK2;GRK5;APOE;MAP4;PPARGC1A;VASP;ACD;ACE;AMBP;BDNF;AGXT2;GOT2;IDH2;MTHFR;CP;SLC2A9;GCLC;SLC6A7;TH;CYP11B2;NF1;PDE3A;NOX4;GNB3;REN;RYR2;UCN;TAT;DYSF;PRKAG2;SLC2A2;MTR;ADM;DBH;SLC2A4;SLC6A2;SLC6A4;ALDH2;MB;PDE4A;SCN5A;NOS1;CAMP;MYBPC3;DSP;ARG1;ABCC8;CAD;ATP6AP2;ABCC6;AMPD1;ABCC9;HBA1;NGF;SIRT1;ADRA2B;APOA5;SIRT2;ADRA2A;SIRT3;BACE1;ADRB3;DDAH1;DDAH2;TNNT2;CAT;PDE5A;AVP;MAPT;PPARA;MYH7;CRP;KCNA3;RETN;ADD1;INS;UCP2;IGF2BP2;XDH;KCNJ5;BCHE;TCF7L2;CDKN2B;GCH1;KCNJ11;NOS2;CDKN2A;NOS3;SOD2;AGT;SCD;OTC
Presenile dementia	79/362	3.6653152427126368E-22	1.566205139364339E-19	0	0	3.375592330996056	166.61234348523027	APP;ACHE;GSK3B;LRRK2;ADM;ENO1;IDE;PARK7;SLC2A4;COMT;SLC6A3;GLS;SLC6A4;SPTLC1;ALDH2;OPA1;TSPO;CD38;ATP7A;ATPAF2;SLC30A6;TBP;S100A1;SLC30A4;NGF;BACE1;ACE2;BACE2;GAP43;COL4A1;CRH;TFAM;MAPT;PPIG;PPARA;GAPDH;CRP;TOMM40;MAOB;ABCB6;MVP;CHAT;PSEN1;NTS;PDC;INS;DPP4;TRPM2;ATP5F1A;APOE;MSC;SNCB;PPARGC1A;DRD3;SNCA;BCHE;PRNP;HLA-DRB5;ACE;BDNF;NOS3;IDH1;IDH2;MTHFR;S100B;SOD2;CP;GFAP;PINK1;SUCLA2;ADI1;PLP1;NF1;REN;TPP1;ATP13A2;TARDBP;SLC26A4;ADA
Dementia	88/436	4.1102929737398997E-22	1.683164972746489E-19	0	0	3.121962295209917	153.73596858292228	ACHE;APP;GSK3B;PANK2;LRRK2;ADM;SLC2A3;PARK7;IDE;ENO2;COMT;SLC6A3;GLS;SLC6A4;ATP7B;SPTLC1;OPA1;ALDH2;TSPO;CD38;ATP7A;ABCD1;POLG;ATPAF2;SLC30A6;TBP;S100A1;NGF;BACE1;ACE2;BACE2;GAP43;COL4A1;MAPT;PPIG;PPARA;GAPDH;CRP;ATP6V1A;TOMM40;ABCB6;MVP;CHAT;KCNA3;PSEN1;NTS;PDC;DPP4;TRPM2;PENK;SLC17A6;SLC17A7;NDP;APOE;MSC;SNCB;PPARGC1A;DRD3;SNCA;BCHE;PRNP;ACE;NOS2;BDNF;WFS1;NOS3;TREX1;IDH1;IDH2;MTHFR;ADA2;S100B;SOD2;CP;GFAP;ATP4A;PINK1;SUCLA2;ADI1;PLP1;NF1;PIN1;REN;ATP13A2;SLC26A4;TARDBP;NES;ADA
Hypoglycemia	61/232	1.0209375814028749E-21	4.013509820010982E-19	0	0	4.066992026028749	196.57222568272283	PNMT;RPAIN;MPI;SLC2A1;SLC2A2;SLC2A3;SLC2A4;TRH;CPT2;NNT;HNF4A;HADH;SLC37A4;G6PC;ABCC8;SIRT6;HNF1A;SLC39A14;NDUFS6;KCNQ1;NDUFS4;CRH;TFAM;TXNIP;NDUFS1;AVP;PPARA;DLD;GCDH;NDUFB9;SLC22A5;NDUFB3;KCNA3;ADRB2;CACNA1C;SLC5A2;INS;DPP4;DGUOK;UCP2;APOE;CKB;SLC25A20;PCK1;NDUFV2;NDUFV1;ACE;SLC16A1;GK;KCNJ11;EIF2AK3;MTHFR;SOD2;AGT;GCK;GLUD1;GCLC;PC;TH;REN;OTC
Intellectual Disability	280/2503	1.2826212486990777E-21	4.848308320082514E-19	0	0	1.7303288644500536	83.23812948451202	APP;PANK2;SLC46A1;GLDC;AQP7;MLC1;THUMPD1;AQP2;SLC4A4;PNP;CLP1;SCN1B;SCN1A;ARSA;PDHX;ENTPD1;SLC35C1;HNF1A;ANK3;INPP4A;ACE2;SCO2;KCNQ5;AGTR2;HPRT1;HPD;MTMR1;GCDH;TPH2;MTMR2;SLC22A5;SLC35D1;MAOB;SLC5A2;SLC6A20;SLC5A5;XKRX;SLC19A3;ASL;APOE;ACD;DMPK;TREX1;EIF2AK3;MTHFR;SMARCA2;AIMP1;SLC6A5;SPART;GLUD1;GJB2;SLC6A7;SLC6A8;GJB1;TH;SLC6A9;STAR;TDP2;GJB3;PAH;WNK3;SLC2A4RG;ADA;ITPA;NODAL;TOP2A;PIGT;ADK;SLC6A1;SLC6A3;SLC6A4;ATIC;KCNT1;SPTLC1;SPTLC2;HNF4A;PRX;CD38;IDS;TK2;DLAT;HELLS;PARP1;ARG1;SLC2A10;GAA;SLC39A13;HBA2;AMPD2;HBA1;SLC39A14;CIT;SLC7A7;IVD;MTF1;AVP;MAPT;TKT;UMPS;ALDOA;DLD;SLC29A3;VAMP2;IDUA;KCNA2;ABCB11;PTS;PURA;LMNA;DMD;PCNT;DISC1;GABRD;DCPS;SLC16A1;PET100;GK;GCH1;SLC31A1;GAD1;NDE1;GCK;AGT;ATP5F1E;GATM;XK;NMNAT1;PLP1;TARDBP;OTC;ATP8A2;MPI;NDUFA10;PARK7;LAMP2;ENPP1;SLC39A8;HADH;CADPS2;SLC30A9;G6PD;PUS1;DIO2;SDHC;SDHD;SDHA;SDHB;PRPF4;DPM2;PREPL;COL4A1;PRPF3;SLC25A53;ADNP;SLC27A4;ABCG2;KCNE1;COX15;CACNA1A;CACNA1D;SLC1A4;CACNA1C;PSEN1;ADRB2;CACNA1F;CACNA1H;CACNA1G;NDP;DRD2;NDUFV1;COX10;MARK2;BDNF;WFS1;NONO;GLMN;IDH2;SLC4A10;QKI;GFAP;QDPR;RCAN1;SON;G6PC3;CDK5;PUDP;PIP;NF1;TPP1;SLC26A4;OGT;UCN;LRRK2;TAT;SLC2A1;ATP2A2;SLC2A2;MTR;ADAR;TRH;FTCD;ATP7B;OPA1;CA2;GMPPA;ATP7A;ABCD1;POLG;SLC36A2;TBP;ABCC8;PDE4D;ATP6AP2;ABCC6;AMT;DARS2;CTPS2;ABCC9;NGF;ADRA2B;DNM1;SLC25A15;NDUFS7;SLC25A19;CAT;NDUFS4;ATP6V1B2;NDUFS1;SLC25A5;SLC25A12;FXN;MET;ASPA;SLC25A6;SLC25A13;ATP6V1B1;PRPS1;DDC;PRCD;PARN;ATP1A3;SLC3A2;ATP1A2;MFF;SAMHD1;SLC25A26;OXCT1;PDE6B;SLC25A20;PDE6A;CACNG2;KCNJ1;SLC25A22;SLC25A24;SNCA;SLC35A2;TUB;SLC35A1;KCNJ6;SLC35A3;KCNJ10;KCNJ11;PDE6G;NDUFA2;PCARE;ATP2B3;SOD2;WARS2;SLC25A38;GALC;BCKDK;PINK1;PC;POLR3A;PDE10A;IMPDH1;ATP13A2;VIP;EIF3A;HCN1
Impaired cognition	113/671	2.4565600254628812E-21	8.941878492684887E-19	0	0	2.604878037535601	123.6158546894392	APP;EPO;AQP4;PARK7;ENO2;COMT;LAMP2;SYBU;SCN1A;S100A1;CYBB;SDHC;ANK3;SDHD;SDHA;SDHB;MAG;AGTR1;PPIF;AMPH;CLOCK;PPID;TPH2;ABCB1;ABCB6;CHAT;SLC1A2;CACNA1A;CACNA1C;PSEN1;NTS;CPLX2;CACNA1G;DPP4;DGUOK;MAP2;DRD1;APOE;DRD2;DRD3;SLC19A1;MARK2;TRPM4;PRNP;ACE;BDNF;MTHFR;GFAP;SPART;GJB2;GJB1;SLC6A8;SLC6A9;NF1;NOX4;REN;SLC26A4;ADA;ACHE;RYR2;GSK3B;LRRK2;TAT;SLC2A1;PRKAG2;MTR;IDE;DBH;SLC6A3;SLC6A4;PPP1R9B;KCNT1;ALDH2;PDE4A;NOS1;CAMP;POLG;SLC2A10;ABCC8;PDE4D;DARS2;OPRM1;NGF;SIRT1;ADRA2A;BACE1;BACE2;CAT;CRH;PDE5A;MAPT;CRP;TOMM40;MVP;KCNA3;WAS;LMNA;DMD;PCNT;DISC1;SNCA;BCHE;NOS2;NOS3;GAD1;NMNAT2;S100B;PINK1;REST;SUCLA2;KCNS3;ATP13A2;TARDBP
Brain Diseases	63/250	2.473409289072787E-21	8.681666604645482E-19	0	0	3.897911832946636	184.95080816228676	APP;UCN;EPO;OGG1;PREP;SLC2A1;ENO1;DBH;HMGB1;SLC6A3;SLC6A4;CPT2;TK2;SCN1A;POLG;ARSA;PDHX;ABCC9;SDHA;SIRT1;ADORA2A;SCO2;NDUFS4;MAPT;CLOCK;ABCG2;ABCB1;ABCB6;IDUA;ODC1;KCNA3;ATP1A3;CACNA1C;TYMS;SAMHD1;MFF;DGUOK;PURA;SLC19A3;APOE;DISC1;DRD2;NDUFV2;SNCA;FDPS;PRNP;ACE;EIF2B2;GCH1;NOS2;BDNF;TREX1;S100B;CP;GFAP;SLC6A5;PER2;RCAN1;TH;FES;ITPA;LAT;OTC
