Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Depressive disorder	127/741	1.6396763698842915E-25	1.4649763057475288E-22	0	0	2.7118673021404534	154.76661523976387	APP;PANK2;PREP;CPOX;AQP4;COMT;NRTN;SLC5A7;MTHFD1;HMBS;AGTR1;TIMELESS;NSMF;PPIG;CLOCK;TPH2;GYPA;ABCB1;ABCB6;CNP;MAOB;PDE1B;CHAT;CHRNA6;SLC1A2;CACNA1C;PSEN1;NTS;CPLX2;CPLX1;CACNA1G;DPP4;GRK2;BAG1;DRD1;APOE;HCRT;DRD2;DRD3;PRPH;PRNP;ACE;BDNF;WFS1;SLC4A10;MTHFR;CP;GFAP;DAO;NMS;PAH;GNB3;REN;GSK3B;UCN;GSK3A;OGG1;TAT;SLC2A1;ATP2A2;MTR;OXT;TRH;DBH;SLC6A1;SLC6A2;SLC6A3;SLC6A4;ATP7B;PPP3CC;KCNT1;ALDH2;TSPO;PDE4A;NOS1;POLG;TBP;CAD;ABCC9;SLC35G1;OPRM1;NGF;SIRT1;CIT;GAP43;GAL;ADORA2A;NOS1AP;CAT;ANG;BPI;AVP;MAPT;DNASE1;NAT8L;MET;SLC29A3;CRP;TOMM40;POLDIP2;IDUA;KCNA3;ATP1A3;INS;NPS;ATP5F1A;PCNT;DISC1;KCNJ2;KCNJ6;GCH1;NOS2;CDKN2A;NOS3;GAD1;S100B;SOD2;AGT;PER2;PER1;MARCKS;PINK1;SUCLA2;XK;TARDBP;KCNK2;HCN1
Neurodegenerative Disorders	126/745	8.948426882364697E-25	7.328761616656686E-22	0	0	2.67606830345765	148.18233044120507	APP;PANK2;EPO;PANK1;MPG;PARS2;NUDT1;AQP4;PARK7;COMT;AQP1;PNP;NRTN;PDE8B;SYBU;CAST;ARSA;S100A1;APLP1;DIO2;HMBS;PGP;PPIF;TXNIP;PDE9A;PPID;MTMR2;ABCB1;ABCB6;MAOB;SLC1A2;CACNA1A;TXN;PSEN1;TRPM2;MBP;TPPP;APOE;HCRT;MSC;PRPH;FDPS;PRNP;ACE;EIF2B2;BDNF;WFS1;EIF2AK3;MTHFR;EIF2AK2;CP;GFAP;AIMP1;PPP5C;DAO;CDK5;TDP2;TDP1;OGDH;PIN1;REN;TPP1;OGT;ACHE;GSK3B;SLC44A1;OGG1;LRRK2;TAT;QPRT;ADM;DBH;SLC6A3;SLC6A4;SPTLC1;OPA1;SPTLC3;TSPO;IDS;PDE4A;ATP7A;ABCD1;POLG;TBP;PARP1;GAA;AMPD2;MANEAL;NGF;SIRT1;SIRT3;BACE1;ADORA2A;NDUFS7;CAT;ANG;MAPT;ASPA;FXN;GAPDH;INA;CRP;IDUA;KCNA3;DLST;GLRX;UNG;UCP2;MFN2;SNCB;MPP1;MOG;NOS3;GAD1;S100B;SOD2;SLC25A38;GALC;PINK1;REST;SUCLA2;PDE10A;PLP1;ATP13A2;VIM;TARDBP
Diabetes	177/1268	1.778497894734992E-24	1.344544408419654E-21	0	0	2.2087010342211393	120.78562796069798	APP;EPO;AQP2;COMT;PCMT1;LIPC;NPPA;NAMPT;ADORA1;PDK4;ENPP1;PDHX;ENTPD1;G6PD;SLC30A8;G6PC;S100A1;DIO2;CYBB;CDKAL1;SDHC;CYBA;HNF1A;CEL;PGF;OPRPN;ACE2;SELENOS;AGTR1;PPIF;TXNIP;TFAM;CLOCK;SLC27A2;PPIA;PPID;ABCG2;KCNE1;GYPA;ABCB6;CHAT;SLC22A1;SLC5A1;TXN;SLC30A10;SLC5A2;ACACB;NEUROD1;DPP4;TRPM2;GRK2;NEUROD4;SI;APOE;HCRT;PCK1;MSC;HLA-DQA1;SLC19A2;SYT5;FN3K;ACE;BDNF;WFS1;GOT2;EIF2AK3;MTHFR;CP;GFAP;G6PC2;CYP11B2;NOX4;PIN1;GNB3;REN;OGT;ADA;RPAIN;GSK3B;SLC25A3;OGG1;SLC2A1;PRKAG2;ATP2A2;SLC2A2;ADM;IDE;HMGB1;SLC2A4;SLC6A2;SLC6A4;DBP;UCN3;ALDH2;HNF4A;TSPO;CD38;NOS1;SLC37A4;ABCC1;PARP1;SLC2A10;ABCC8;CAD;ATP6AP2;SLC2A12;PAX4;SORD;HBA1;SLC35G1;NGF;SIRT1;APOA5;BACE1;PSMA6;GAL;ADORA2A;NDUFS7;SLC7A9;ADORA2B;CAT;NOS1AP;PDE5A;AVP;MAPT;DNASE1;SLC29A1;PPARA;TKT;DLD;FXN;GAPDH;SLC29A3;VAMP2;HLA-DQB1;CRP;TOMM40;UCP1;KCNA3;KCNA5;RETN;SLC7A2;ADD1;INS;PLN;UCP3;UCP2;LMNA;DMD;STX4;IGF2BP2;PCNT;KCNJ1;KCNJ5;BCHE;ATP5PF;TCF7L2;DUT;CDKN2B;GCH1;KCNJ11;NOS2;KCNJ9;CDKN2A;NOS3;GAD1;S100B;SOD2;GCK;AGT;TPCN2;PER1;PINK1;GATM;SUCLA2;PC;SCD
Cerebrovascular accident	127/768	4.668975415661644E-24	3.2776207417944744E-21	0	0	2.616528217299578	140.56278076847406	APP;EPO;PREP;AQP4;PARK7;ENO2;ACCS;SLC8A1;LIPC;NPPA;ENPP1;ARSA;ENTPD1;G6PD;SLC30A3;S100A1;CYBB;CYBA;CDKAL1;ACE2;MAG;SELENOS;COL4A1;AGTR1;TFAM;AGTR2;CLOCK;ABCG2;ATP5MD;ABCB1;CACNA1A;SLC1A4;TXN;PSEN1;GRK2;GRK4;MBP;TPPP;APOE;MSC;SLC19A1;PRNP;ACE;BDNF;AGXT2;TREX1;MTHFR;ADA2;GFAP;MANF;CS;RCAN1;CDK5;CYP11B2;PDE3A;NOX4;PIN1;GNB3;REN;NES;ACHE;UCN;PRKAG2;ADM;MTR;HMGB1;SLC6A4;OPA1;ALDH2;TSPO;IDS;TK2;NOS1;SCN5A;POLK;POLG;PARP1;ABCC8;ABCC6;CAD;NDUFC2;HBA2;HBA1;NGF;SIRT1;APOA5;SIRT3;PSMA6;DDAH1;DDAH2;TNNT2;CAT;PDE5A;AVP;DNASE1;FXN;CRP;ODC1;KCNA3;RETN;SAMHD1;ADD1;UNG;INS;UCP2;LMNA;MFN2;BID;BCHE;TCF7L2;CDKN2B;MOG;NOS2;CDKN2A;NOS3;PDE4DIP;ATP2B1;S100B;SOD2;AGT;SLC25A38;GATM;REST;CCS;PC;KCNK2;KCNK3
Hyperglycemia	93/488	3.679149445649699E-22	2.410578716789683E-19	0	0	3.0154077609462537	148.82300891604504	APP;SLC25A3;GLDC;AQP9;SLC2A1;AQP7;SLC2A2;ADM;SLC2A3;IDE;HMGB1;SLC2A4;DBP;ALDH2;HNF4A;NAMPT;PDK4;ENPP1;NOS1;SLC2A14;PDHX;ABCC1;G6PC;SLC30A8;PARP1;ABCC8;PAX4;CYBB;CYBA;HNF1A;NGF;SIRT1;SDHB;ACE2;ADORA2B;DDAH2;HKDC1;CAT;AGTR1;PPIF;TXNIP;AGTR2;AVP;PPARA;TKT;PPID;SLC29A2;ABCG2;CRP;COPA;POLDIP2;CACNA1D;SLC5A1;TXN;RETN;SLC5A2;SLC30A10;INS;NEUROD1;DPP4;GRK2;UCP3;UCP2;LMNA;DRD1;IGF2BP2;APOE;HCRT;DRD2;PCK1;MSC;FN3K;VASP;PRNP;TCF7L2;ACE;KCNJ11;GCH1;NOS2;WFS1;NOS3;GAD1;EIF2AK3;MTHFR;SOD2;AGT;GCK;G6PC2;NOX4;PIN1;REN;NES;ADA
Cardiomyopathies	92/480	4.1066697877551193E-22	2.522521917128582E-19	0	0	3.032700421940928	149.34308691690595	SLC25A3;EPO;DYSF;SLC40A1;PRKAG2;ATP2A2;ADM;HMGB1;AQP2;RGS2;SLN;ALDH2;CPT2;NNT;NAMPT;LAMP2;NPPA;PDK4;NOS1;SCN5A;PDK2;SCN1B;POLG;MYBPC3;KCNH2;DSP;G6PD;PARP1;S100A1;GAA;ABCC5;MYOF;DIO2;ABCC9;SDHD;NGF;SIRT1;SDHB;SIRT3;ACE2;ADORA2A;NDUFS7;SCO2;COL4A1;NDUFS6;TNNT2;CAT;AGTR1;CASQ2;PDE5A;AVP;PPARA;SLC25A5;SLC25A4;FXN;MYH7;SLC22A5;ABCB6;IDUA;COX15;NEXN;SLC3A2;TXN;PSEN1;DPP4;SLCO1B1;TRPM2;PLN;GRK2;POLR2A;GRK5;SI;LMNA;MFN2;DMD;SLC25A20;NDUFV2;XDH;KCNJ2;ACE;NOS2;WFS1;NOS3;PDE2A;IDH2;SOD2;AGT;TPCN2;CS;SCD;GNB3;REN
Parkinson Disease	152/1064	5.10940624449602E-22	2.953837915935699E-19	0	0	2.260397830018083	110.81778671613787	APP;PANK2;EPO;NUDT1;PREP;AQP4;PARK7;COMT;AQP1;PCMT1;RGS2;LAMP2;NRTN;SYBU;SCN1A;CAST;NSF;MAG;PPIF;PGP;TFAM;PPIG;PPID;IPPK;TPH2;ABCB1;MAOB;PDE1B;CHAT;SLC1A2;CACNA1A;SLC41A1;PSEN1;TXN;SLC30A10;NTS;CPLX1;GRK3;GRK2;GRK5;MBP;APOE;DRD1;TPPP;HCRT;NDUFV2;MSC;DRD2;DRD3;COX10;HMOX2;SLC19A1;MARK2;PRNP;HLA-DRB5;ACE;EIF2B2;BDNF;MTHFR;CP;MCAT;GFAP;MANF;GLUD1;CDK5;ADI1;OGDH;REL;HLA-DRA;PIN1;ACHE;GSK3B;UCN;LRRK2;SLC2A1;SLC40A1;MTR;IDE;DBH;SLC6A2;SLC6A3;PPP1R9B;SLC6A4;POLB;ALDH2;HNF4A;TSPO;LBP;NOS1;ATP7A;POLG;TBP;PARP1;SLC2A13;ATP6AP2;NGF;SIRT1;SLC39A14;SIRT3;CIT;BACE1;BACE2;GAP43;ADORA2A;CAT;ANG;AVP;MAPT;PPARA;FXN;GAPDH;HCN3;DDC;PDXK;TOMM40;POLDIP2;IDUA;MVP;CDNF;ATP1A3;GLRX;PARL;INS;SLC25A28;UCP2;LMNA;PCNT;SNCB;KCNJ4;BCHE;KCNJ6;SLC16A1;GCH1;MOG;NOS2;CDKN2A;MGMT;NOS3;GAD1;NDUFA2;S100B;SOD2;TPCN2;BCKDK;PER1;PINK1;REST;SUCLA2;PDE10A;ATP13A2;TARDBP;RAN
Mental Depression	102/575	9.150718463691843E-22	4.996292281175746E-19	0	0	2.806824435883324	135.97110743539608	APP;PREP;AQP4;COMT;NRTN;SLC5A7;MTHFD1;AGTR1;TIMELESS;PPIG;CLOCK;TPH2;GYPA;ABCB1;CNP;MAOB;PDE1B;CHAT;CHRNA6;SLC1A2;CACNA1C;PSEN1;NTS;CPLX2;CPLX1;DPP4;GRK2;BAG1;DRD1;APOE;HCRT;DRD2;DRD3;ACE;BDNF;WFS1;SLC4A10;MTHFR;GFAP;NMS;GNB3;REN;GSK3B;UCN;OGG1;TAT;SLC2A1;ATP2A2;MTR;OXT;TRH;DBH;SLC6A1;SLC6A2;SLC6A3;SLC6A4;PPP3CC;ALDH2;TSPO;PDE4A;NOS1;TBP;CAD;ABCC9;SLC35G1;OPRM1;NGF;CIT;GAP43;GAL;NOS1AP;CAT;BPI;AVP;DNASE1;NAT8L;MET;SLC29A3;CRP;TOMM40;KCNA3;ATP1A3;NPS;ATP5F1A;MFN2;PCNT;DISC1;KCNJ6;GCH1;NOS2;CDKN2A;NOS3;GAD1;S100B;SOD2;AGT;PER2;PER1;MARCKS;SUCLA2;KCNK2;HCN1
Schizophrenia	226/1923	4.112716567938378E-21	2.1273567594578093E-18	0	0	1.8595680536082202	87.2885022583362	APP;PANK2;RNH1;MLC1;AQP4;ENO2;GLS;PCMT1;TDO2;PRKACG;ARSA;ENTPD4;ANK3;SNORC;MTHFD1;HMBS;TXNIP;KCNQ5;CLOCK;HPD;TPH2;ABCB1;ABCB6;MAOB;WNK4;MAP2;APOE;HCRT;PCK1;HLA-DQA1;HLA-DRB5;ACE;EDEM2;SUCO;MTHFR;EIF2AK4;CP;SMARCA2;MCAT;SLC6A5;CTRL;CALY;SLC6A9;PAH;WNK3;CALR;HLA-DRB3;ACHE;OGG1;ADK;ADM;IDE;SLC6A1;SLC6A2;SLC6A3;SLC6A4;PANX1;PPP3CB;SPTLC1;PPP3CC;SLC22A16;TSPO;NDEL1;PSD;SLC32A1;SIRT5;SLC35G1;SIRT1;CIT;BACE1;ALDOC;AVP;PPARA;TKT;VAMP2;HLA-DQB1;UCP1;KCNA3;AKAP5;RHD;NPS;PURA;ATP5F1A;UCP2;SLC17A6;DMD;SLC17A7;CKB;BID;STX2;PCNT;DISC1;GABRD;SLC17A3;BCHE;ATP5PD;MDH1;GCH1;MOG;GAD1;NDE1;MPHOSPH9;KCNS3;PLP1;TARDBP;EPO;COMT;RGS2;ADORA1;SLC39A8;KCNH2;NSF;CADPS2;SLC30A8;SLC30A3;TAP2;TAP1;SDHA;KMO;MAG;PPIG;ADNP;PPIA;ATP6V1A;CNP;CHAT;SLC1A2;CACNA1D;SLC1A4;CACNA1C;SLC1A6;CACNA1F;CPLX2;NTS;CPLX1;NEUROD1;CACNA1I;GRK3;CALHM1;MOBP;BAG1;MBP;NDP;DRD1;NDUFV2;DRD2;SLC38A2;NDUFV1;DRD3;MARK2;MARK1;PRNP;BDNF;AGXT2;NONO;GOT2;DCDC2;QKI;GFAP;GCLC;DAO;CDK5;GNB3;NES;SLC25A1;KCNK5;GSK3B;GSK3A;LRRK2;ATP2A2;OXT;MTR;DBI;DBH;PPP1R9B;OPA1;ALDH2;CA2;PDE4A;NOS1;TBP;OLIG2;OPRM1;NGF;APOA5;DNM1;GAP43;ADORA2A;NDUFS7;NDUFS6;NOS1AP;NDUFS1;DNASE1;SLC25A12;FXN;GAPDH;MET;INA;ASPA;SLC25A14;RBKS;CRP;DDC;PARL;SLC25A27;SLC25A20;IGF2BP2;CACNG2;SNCB;KCNJ3;TCF7L2;KCNJ10;NOS2;NOS3;ZNF804A;ATP2B2;S100B;SOD2;PINK1;REST;MARCKS;PDE10A;SCD;VIM;PFKM;HCN1
Dementia	85/436	5.268742777737966E-21	2.5890602009804365E-18	0	0	3.084717222157705	144.03314402997992	ACHE;APP;GSK3B;PANK2;LRRK2;ADM;SLC2A3;PARK7;IDE;ENO2;COMT;SLC6A3;GLS;SLC6A4;ATP7B;SPTLC1;OPA1;ALDH2;TSPO;CD38;ATP7A;ABCD1;POLG;ATPAF2;SLC30A6;TBP;S100A1;NGF;BACE1;ACE2;BACE2;GAP43;COL4A1;MAPT;PPIG;PPARA;GAPDH;CRP;ATP6V1A;TOMM40;ABCB6;MVP;CHAT;KCNA3;PSEN1;NTS;PDC;DPP4;TRPM2;SLC17A6;SLC17A7;NDP;APOE;MSC;SNCB;DRD3;BCHE;PRNP;ACE;NOS2;BDNF;WFS1;NOS3;TREX1;IDH1;IDH2;MTHFR;ADA2;S100B;SOD2;CP;GFAP;ATP4A;PINK1;SUCLA2;ADI1;PLP1;NF1;PIN1;REN;ATP13A2;SLC26A4;TARDBP;NES;ADA
Intellectual Disability	273/2503	6.5200505396771814E-21	3.051383652568921E-18	0	0	1.7257771686634267	80.2130956608819	APP;PANK2;SLC46A1;GLDC;AQP7;MLC1;THUMPD1;AQP2;SLC4A4;PNP;CLP1;SCN1B;SCN1A;ARSA;PDHX;ENTPD1;SLC35C1;HNF1A;ANK3;INPP4A;ACE2;SCO2;KCNQ5;AGTR2;HPRT1;HPD;MTMR1;GCDH;TPH2;MTMR2;SLC22A5;SLC35D1;MAOB;SLC5A2;SLC6A20;SLC5A5;XKRX;SLC19A3;ASL;APOE;ACD;DMPK;TREX1;EIF2AK3;MTHFR;SMARCA2;AIMP1;SLC6A5;SPART;GLUD1;GJB2;SLC6A7;SLC6A8;GJB1;SLC6A9;TDP2;GJB3;PAH;WNK3;SLC2A4RG;ADA;ITPA;NODAL;TOP2A;PIGT;ADK;SLC6A1;SLC6A3;SLC6A4;ATIC;KCNT1;SPTLC1;SPTLC2;HNF4A;PRX;CD38;IDS;TK2;DLAT;HELLS;PARP1;ARG1;SLC2A10;GAA;SLC39A13;HBA2;AMPD2;HBA1;SLC39A14;CIT;SLC7A7;IVD;MTF1;AVP;MAPT;TKT;UMPS;ALDOA;DLD;SLC29A3;VAMP2;IDUA;KCNA2;ABCB11;PTS;PURA;LMNA;DMD;PCNT;DISC1;GABRD;DCPS;SLC16A1;PET100;GK;GCH1;SLC31A1;GAD1;NDE1;GCK;AGT;ATP5F1E;GATM;XK;NMNAT1;PLP1;TARDBP;OTC;ATP8A2;MPI;NDUFA10;PARK7;LAMP2;ENPP1;SLC39A8;HADH;CADPS2;SLC30A9;G6PD;PUS1;DIO2;SDHC;SDHD;SDHA;SDHB;PRPF4;DPM2;PREPL;COL4A1;PRPF3;SLC25A53;ADNP;SLC27A4;ABCG2;KCNE1;COX15;CACNA1A;CACNA1D;SLC1A4;CACNA1C;PSEN1;CACNA1F;CACNA1H;CACNA1G;NDP;DRD2;NDUFV1;COX10;MARK2;BDNF;WFS1;NONO;GLMN;IDH2;SLC4A10;QKI;GFAP;QDPR;RCAN1;SON;G6PC3;CDK5;PUDP;PIP;NF1;TPP1;SLC26A4;OGT;UCN;LRRK2;TAT;SLC2A1;ATP2A2;SLC2A2;MTR;ADAR;TRH;FTCD;ATP7B;OPA1;CA2;GMPPA;ATP7A;ABCD1;POLG;SLC36A2;TBP;ABCC8;ATP6AP2;ABCC6;AMT;DARS2;CTPS2;ABCC9;NGF;DNM1;SLC25A15;NDUFS7;SLC25A19;CAT;NDUFS4;ATP6V1B2;NDUFS1;SLC25A5;SLC25A12;FXN;MET;ASPA;SLC25A6;SLC25A13;ATP6V1B1;PRPS1;DDC;PRCD;PARN;ATP1A3;SLC3A2;ATP1A2;MFF;SAMHD1;SLC25A26;OXCT1;PDE6B;SLC25A20;PDE6A;CACNG2;KCNJ1;SLC25A22;SLC25A24;SLC35A2;TUB;SLC35A1;KCNJ6;SLC35A3;KCNJ10;KCNJ11;PDE6G;NDUFA2;PCARE;ATP2B3;SOD2;WARS2;SLC25A38;GALC;BCKDK;PINK1;PC;POLR3A;PDE10A;IMPDH1;ATP13A2;EIF3A;HCN1
Presenile dementia	76/362	6.963444337854726E-21	3.1107604978380112E-18	0	0	3.3219106231204973	154.18187316795	APP;ACHE;GSK3B;LRRK2;ADM;ENO1;IDE;PARK7;SLC2A4;COMT;SLC6A3;GLS;SLC6A4;SPTLC1;ALDH2;OPA1;TSPO;CD38;ATP7A;ATPAF2;SLC30A6;TBP;S100A1;SLC30A4;NGF;BACE1;ACE2;BACE2;GAP43;COL4A1;TFAM;MAPT;PPIG;PPARA;GAPDH;CRP;TOMM40;MAOB;ABCB6;MVP;CHAT;PSEN1;NTS;PDC;INS;DPP4;TRPM2;ATP5F1A;APOE;MSC;SNCB;DRD3;BCHE;PRNP;HLA-DRB5;ACE;BDNF;NOS3;IDH1;IDH2;MTHFR;S100B;SOD2;CP;GFAP;PINK1;SUCLA2;ADI1;PLP1;NF1;REN;TPP1;ATP13A2;TARDBP;SLC26A4;ADA
Brain Diseases	61/250	2.0094232984832672E-20	8.586353120649369E-18	0	0	3.860759493670886	175.10032277243667	APP;UCN;EPO;OGG1;PREP;SLC2A1;ENO1;DBH;HMGB1;SLC6A3;SLC6A4;CPT2;TK2;SCN1A;POLG;ARSA;PDHX;ABCC9;SDHA;SIRT1;ADORA2A;SCO2;NDUFS4;MAPT;CLOCK;ABCG2;ABCB1;ABCB6;IDUA;ODC1;KCNA3;ATP1A3;CACNA1C;TYMS;SAMHD1;MFF;DGUOK;PURA;SLC19A3;APOE;DISC1;DRD2;NDUFV2;FDPS;PRNP;ACE;EIF2B2;GCH1;NOS2;BDNF;TREX1;S100B;CP;GFAP;SLC6A5;PER2;RCAN1;FES;ITPA;LAT;OTC
Bipolar Disorder	126/837	3.01572897299586E-20	1.2349410144418047E-17	0	0	2.3819245950728187	107.06241388929737	APP;PREP;MLC1;COMT;SLC4A4;TDO2;NRTN;SLC39A3;G6PD;DIO2;TAP2;ANK3;KMO;MTHFD1;PGP;TIMELESS;CLOCK;PPID;PDE9A;TPH2;ABCB1;MAOB;CHRNA6;SLC1A2;CACNA1A;CACNA1D;SLC1A4;CACNA1C;SLC1A6;CPLX2;SLC5A3;CPLX1;TRPM2;GRK3;MAP2;BAG1;APOE;NDUFV3;DRD1;NDUFV2;DRD2;NDUFV1;DRD3;PRNP;HLA-DRB4;ACE;EIF2B2;BDNF;WFS1;GOT2;SLC4A10;MTHFR;GFAP;DAO;PAH;PIP;GNB3;REN;CALR;GSK3B;GSK3A;ATP2A2;MTR;ADM;DBH;SLC6A2;SLC6A3;PPP1R9B;SLC6A4;PPP3CB;PPP3CC;SPTLC1;SLC22A16;ALDH2;CA2;TSPO;PDE4A;NOS1;POLG;PSD;SIRT1;CIT;GAP43;GAL;CAT;NOS1AP;NUMB;BPI;NDUFS1;AVP;MAPT;SLC25A4;SLC25A6;CRP;DDC;INPP1;KCNA3;ATP1A3;ATP1A2;ATP1A1;INS;SLC25A26;UCP2;SLC17A6;SLC17A7;SLC25A20;BID;STX2;PCNT;DISC1;BCHE;TCF7L2;NDUFA6;GCH1;NOS2;NOS3;GAD1;ZNF804A;S100B;SOD2;AGT;GSTZ1;PER2;MARCKS;PFKL;PDE10A
Major Depressive Disorder	92/513	4.723490416680785E-20	1.85689855260555E-17	0	0	2.8376144298862482	126.2714410499002	ACHE;APP;GSK3B;UCN;SLC2A1;ADAR;OXT;TRH;DBH;COMT;SLC6A2;SLC6A3;SLC6A4;PPP1R9B;ATP7B;TDO2;UCN3;SLC22A16;TSPO;PDE4A;NOS1;EARS2;ARSA;ABCC1;ANK3;OPRM1;NGF;KMO;SIRT1;CIT;SLC5A7;MAG;GAL;CAT;AVP;CLOCK;SLC25A4;MET;VAMP2;PDE9A;SLC25A6;CRP;TPH2;DDC;ABCB1;TOMM40;CNP;MAOB;SLC1A2;CACNA1C;SLC1A6;GRK2;GRK5;MAP2;SLC17A6;SLC17A7;DRD1;TPPP;APOE;HCRT;DRD2;PCNT;DISC1;NDUFV2;DRD3;XDH;NDUFV1;ACE;GCH1;MOG;CDKN2A;BDNF;WFS1;NOS3;EDEM1;GAD1;ZNF804A;MTHFR;S100B;SOD2;QKI;GFAP;GALC;PER1;PINK1;REST;CDK5;SCD;PLP1;GNB3;REN;KCNK2
Impaired cognition	108/671	1.205081255587767E-19	4.555207146121759E-17	0	0	2.5467373464883316	110.94242334275832	APP;EPO;AQP4;PARK7;ENO2;COMT;LAMP2;SYBU;SCN1A;S100A1;CYBB;SDHC;ANK3;SDHD;SDHA;SDHB;MAG;AGTR1;PPIF;AMPH;CLOCK;PPID;TPH2;ABCB1;ABCB6;CHAT;SLC1A2;CACNA1A;CACNA1C;PSEN1;NTS;CPLX2;CACNA1G;DPP4;DGUOK;MAP2;DRD1;APOE;DRD2;DRD3;SLC19A1;MARK2;TRPM4;PRNP;ACE;BDNF;MTHFR;GFAP;SPART;GJB2;GJB1;SLC6A8;SLC6A9;NF1;NOX4;REN;SLC26A4;ADA;ACHE;GSK3B;LRRK2;TAT;SLC2A1;PRKAG2;MTR;IDE;DBH;SLC6A3;SLC6A4;PPP1R9B;KCNT1;ALDH2;PDE4A;NOS1;CAMP;POLG;SLC2A10;ABCC8;DARS2;OPRM1;NGF;SIRT1;BACE1;BACE2;CAT;PDE5A;MAPT;CRP;TOMM40;MVP;KCNA3;WAS;LMNA;DMD;PCNT;DISC1;BCHE;NOS2;NOS3;GAD1;NMNAT2;S100B;PINK1;REST;SUCLA2;KCNS3;ATP13A2;TARDBP
Cardiovascular Diseases	119/787	2.573780007525285E-19	9.368559227392037E-17	0	0	2.392517652357132	102.40870623692669	APP;SLC27A1;EPO;COMT;RGS2;LIPC;NPPA;NAMPT;ENPP1;KCNH2;G6PD;S100A1;CYBB;CYBA;CDKAL1;HNF1A;PGF;NISCH;ACE2;SCN10A;SELENOS;AGTR1;PPIF;SLC27A6;AGTR2;PPIG;HPD;CLOCK;PPIA;PPID;KCNE1;TXN;SLC5A2;DPP4;GRK2;GRK5;APOE;MAP4;VASP;ACD;ACE;AMBP;BDNF;AGXT2;GOT2;IDH2;MTHFR;CP;SLC2A9;GCLC;SLC6A7;CYP11B2;NF1;PDE3A;NOX4;GNB3;REN;UCN;TAT;DYSF;PRKAG2;SLC2A2;MTR;ADM;DBH;SLC2A4;SLC6A2;SLC6A4;ALDH2;MB;PDE4A;SCN5A;NOS1;CAMP;MYBPC3;DSP;ARG1;ABCC8;CAD;ATP6AP2;ABCC6;AMPD1;ABCC9;HBA1;NGF;SIRT1;APOA5;SIRT3;BACE1;DDAH1;DDAH2;TNNT2;CAT;PDE5A;AVP;MAPT;PPARA;MYH7;CRP;KCNA3;RETN;ADD1;INS;UCP2;IGF2BP2;XDH;KCNJ5;BCHE;TCF7L2;CDKN2B;GCH1;KCNJ11;NOS2;CDKN2A;NOS3;SOD2;AGT;SCD;OTC
Comatose	32/75	3.184215929586067E-19	1.1176597912847096E-16	0	0	6.751054852320675	287.53357423880607	APP;NDUFB9;ABCD2;SLC22A5;NDUFB3;CACNA1A;OXT;ATP1A2;ATP7B;CPT2;HNF4A;UCP2;SLC19A3;ASL;APOE;SLC25A20;NDUFV2;NDUFV1;POLG;PRNP;GK;KCNJ11;ABCC8;HNF1A;SLC25A15;NDUFS6;IVD;NDUFS4;NDUFS1;ASPA;SLC25A13;OTC
Myocardial Infarction	136/966	3.545321646079492E-19	1.2014972806092844E-16	0	0	2.227638441177241	94.6378507138734	SLC27A1;EPO;ENO1;COMT;LIPC;ADORA3;NPPA;NAMPT;LAMP2;ADORA1;ENPP1;HADH;PDE8B;SYBU;EARS2;CAST;ARSA;ENTPD1;G6PD;S100A1;CYBB;CYBA;HNF1A;PGF;ACE2;COL4A1;AGTR1;SLC27A6;TFAM;AGTR2;ABCB1;MAPKAP1;CHAT;TXN;CPLX2;SLC5A5;DPP4;SLCO1B1;GRK2;GRK4;APOE;DRD1;FIS1;ACE;BDNF;MTHFR;CP;QKI;GFAP;AIMP1;SLC2A9;RCAN1;GCLC;CYP11B2;FES;PDE3A;NOX4;GNB3;REN;CALR;SLC26A4;NES;ACHE;GSK3B;CIITA;OGG1;MTR;ADM;HMGB1;SLC2A6;SLC6A4;CA3;OPA1;ALDH2;MB;SLC22A18;TSPO;SCN5A;LBP;NOS1;CCT2;ABCC1;PARP1;ARG1;CAD;AMPD1;ABCC9;NGF;SIRT1;APOA5;SIRT3;PSMA6;DDAH1;SLC7A9;DDAH2;IVD;TNNT2;CAT;BPI;ANG;PDE5A;MAPT;DNASE1;PPARA;FXN;MET;MYH7;CRP;MVP;KCNA3;RETN;ADD1;INS;PLN;UCP2;LMNA;MFN2;CKB;DISC1;KCNJ2;ATP5PF;CDKN2B;CKM;KCNJ11;NOS2;CDKN2A;NOS3;NDUFA2;ATP2B1;S100B;SOD2;AGT;WARS2;PC;KCNK2;SLC24A5
Lethargy	38/110	9.200503272051643E-19	3.014084871924118E-16	0	0	5.466052934407364	227.00440536134616	NDUFB9;SLC22A5;GLDC;NDUFB3;SLC2A1;CACNA1A;SLC4A1;SLC5A5;CPT2;HNF4A;UCP2;ASL;SLC25A20;HADH;NDUFV2;NDUFV1;SLC25A22;SLC39A4;SLC19A2;POLG;EIF2B5;EIF2B2;GCH1;GK;KCNJ11;ABCC8;AMT;HNF1A;SLC25A15;NDUFS6;SLC25A19;IVD;NDUFS4;NDUFS1;AVP;ASPA;DLD;OTC
